date,season,team,opponent,home_away,runs_for,runs_against,stadium,result,status,game_id,source_url
2024-09-12,2024,삼성,한화,away,7,1,한밭,W,completed,20240912SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240912&gameId=20240912SSHH0
2024-09-14,2024,삼성,SSG,away,9,11,문학,L,completed,20240914SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240914&gameId=20240914SSSK0
2024-09-14,2024,KIA,키움,home,3,2,광주,W,completed,20240914WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240914&gameId=20240914WOHT0
2024-09-15,2024,삼성,SSG,away,9,14,문학,L,completed,20240915SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240915&gameId=20240915SSSK0
2024-09-15,2024,KIA,키움,home,5,10,광주,L,completed,20240915WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240915&gameId=20240915WOHT0
2024-09-16,2024,KIA,KT,away,11,5,수원,W,completed,20240916HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240916&gameId=20240916HTKT0
2024-09-17,2024,KIA,SSG,away,0,2,문학,L,completed,20240917HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240917&gameId=20240917HTSK0
2024-09-17,2024,삼성,두산,away,4,8,잠실,L,completed,20240917SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240917&gameId=20240917SSOB0
2024-09-18,2024,삼성,KT,away,8,6,수원,W,completed,20240918SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240918&gameId=20240918SSKT0
2024-09-19,2024,KIA,두산,away,4,9,잠실,L,completed,20240919HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240919&gameId=20240919HTOB0
2024-09-19,2024,삼성,KT,away,5,12,수원,L,completed,20240919SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240919&gameId=20240919SSKT0
2024-09-21,2024,KIA,NC,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-09-21,2024,삼성,키움,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-09-22,2024,KIA,NC,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2024-09-22,2024,삼성,키움,home,9,8,대구,W,completed,20240922WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240922&gameId=20240922WOSS0
2024-09-23,2024,KIA,삼성,home,5,3,광주,W,completed,20240923SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240923&gameId=20240923SSHT0
2024-09-23,2024,삼성,KIA,away,3,5,광주,L,completed,20240923SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240923&gameId=20240923SSHT0
2024-09-24,2024,KIA,삼성,home,7,1,광주,W,completed,20240924SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240924&gameId=20240924SSHT0
2024-09-24,2024,삼성,KIA,away,1,7,광주,L,completed,20240924SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240924&gameId=20240924SSHT0
2024-09-25,2024,KIA,롯데,home,2,5,광주,L,completed,20240925LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240925&gameId=20240925LTHT0
2024-09-25,2024,삼성,키움,home,6,3,대구,W,completed,20240925WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240925&gameId=20240925WOSS0
2024-09-27,2024,KIA,한화,away,0,8,한밭,L,completed,20240927HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240927&gameId=20240927HTHH0
2024-09-28,2024,KIA,롯데,away,12,8,사직,W,completed,20240928HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240928&gameId=20240928HTLT0
2024-09-28,2024,삼성,LG,home,4,11,대구,L,completed,20240928LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240928&gameId=20240928LGSS0
2024-09-30,2024,KIA,NC,home,10,5,광주,W,completed,20240930NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20240930&gameId=20240930NCHT0
2025-03-22,2025,KIA,NC,home,9,2,광주,W,completed,20250322NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250322&gameId=20250322NCHT0
2025-03-22,2025,삼성,키움,home,13,5,대구,W,completed,20250322WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250322&gameId=20250322WOSS0
2025-03-23,2025,KIA,NC,home,4,5,광주,L,completed,20250323NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250323&gameId=20250323NCHT0
2025-03-23,2025,삼성,키움,home,11,7,대구,W,completed,20250323WOSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250323&gameId=20250323WOSS0
2025-03-25,2025,삼성,NC,home,14,5,대구,W,completed,20250325NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250325&gameId=20250325NCSS0
2025-03-25,2025,KIA,키움,home,11,6,광주,W,completed,20250325WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250325&gameId=20250325WOHT0
2025-03-26,2025,삼성,NC,home,6,8,대구,L,completed,20250326NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250326&gameId=20250326NCSS0
2025-03-26,2025,KIA,키움,home,10,17,광주,L,completed,20250326WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250326&gameId=20250326WOHT0
2025-03-27,2025,삼성,NC,home,5,11,대구,L,completed,20250327NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250327&gameId=20250327NCSS0
2025-03-27,2025,KIA,키움,home,3,5,광주,L,completed,20250327WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250327&gameId=20250327WOHT0
2025-03-28,2025,KIA,한화,away,2,7,대전,L,completed,20250328HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250328&gameId=20250328HTHH0
2025-03-28,2025,삼성,두산,away,0,2,잠실,L,completed,20250328SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250328&gameId=20250328SSOB0
2025-03-29,2025,KIA,한화,away,4,5,대전,L,completed,20250329HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250329&gameId=20250329HTHH0
2025-03-29,2025,삼성,두산,away,13,2,잠실,W,completed,20250329SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250329&gameId=20250329SSOB0
2025-03-30,2025,KIA,한화,away,5,3,대전,W,completed,20250330HTHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250330&gameId=20250330HTHH0
2025-03-30,2025,삼성,두산,away,3,2,잠실,W,completed,20250330SSOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250330&gameId=20250330SSOB0
2025-04-01,2025,KIA,삼성,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-01,2025,삼성,KIA,away,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-02,2025,KIA,삼성,home,2,4,광주,L,completed,20250402SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250402&gameId=20250402SSHT0
2025-04-02,2025,삼성,KIA,away,4,2,광주,W,completed,20250402SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250402&gameId=20250402SSHT0
2025-04-03,2025,KIA,삼성,home,3,1,광주,W,completed,20250403SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250403&gameId=20250403SSHT0
2025-04-03,2025,삼성,KIA,away,1,3,광주,L,completed,20250403SSHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250403&gameId=20250403SSHT0
2025-04-04,2025,삼성,한화,home,5,0,대구,W,completed,20250404HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250404&gameId=20250404HHSS0
2025-04-04,2025,KIA,LG,away,2,8,잠실,L,completed,20250404HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250404&gameId=20250404HTLG0
2025-04-05,2025,KIA,LG,away,,,잠실,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-05,2025,삼성,한화,home,6,7,대구,L,completed,20250405HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250405&gameId=20250405HHSS0
2025-04-06,2025,삼성,한화,home,10,0,대구,W,completed,20250406HHSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250406&gameId=20250406HHSS0
2025-04-06,2025,KIA,LG,away,1,5,잠실,L,completed,20250406HTLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250406&gameId=20250406HTLG0
2025-04-08,2025,KIA,롯데,away,5,4,사직,W,completed,20250408HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250408&gameId=20250408HTLT0
2025-04-08,2025,삼성,SSG,home,7,3,대구,W,completed,20250408SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250408&gameId=20250408SKSS0
2025-04-09,2025,KIA,롯데,away,3,1,사직,W,completed,20250409HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250409&gameId=20250409HTLT0
2025-04-09,2025,삼성,SSG,home,1,3,대구,L,completed,20250409SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250409&gameId=20250409SKSS0
2025-04-10,2025,KIA,롯데,away,3,8,사직,L,completed,20250410HTLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250410&gameId=20250410HTLT0
2025-04-10,2025,삼성,SSG,home,3,2,대구,W,completed,20250410SKSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250410&gameId=20250410SKSS0
2025-04-11,2025,KIA,SSG,home,3,9,광주,L,completed,20250411SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250411&gameId=20250411SKHT0
2025-04-11,2025,삼성,KT,away,3,5,수원,L,completed,20250411SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250411&gameId=20250411SSKT0
2025-04-12,2025,KIA,SSG,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-12,2025,삼성,KT,away,,,수원,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-13,2025,KIA,SSG,home,11,5,광주,W,completed,20250413SKHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250413&gameId=20250413SKHT0
2025-04-13,2025,삼성,KT,away,5,6,수원,L,completed,20250413SSKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250413&gameId=20250413SSKT0
2025-04-15,2025,KIA,KT,home,1,0,광주,W,completed,20250415KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250415&gameId=20250415KTHT0
2025-04-15,2025,삼성,LG,away,0,3,잠실,L,completed,20250415SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250415&gameId=20250415SSLG0
2025-04-16,2025,KIA,KT,home,0,3,광주,L,completed,20250416KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250416&gameId=20250416KTHT0
2025-04-16,2025,삼성,LG,away,2,12,잠실,L,completed,20250416SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250416&gameId=20250416SSLG0
2025-04-17,2025,KIA,KT,home,5,4,광주,W,completed,20250417KTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250417&gameId=20250417KTHT0
2025-04-17,2025,삼성,LG,away,6,3,잠실,W,completed,20250417SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250417&gameId=20250417SSLG0
2025-04-18,2025,KIA,두산,away,1,7,잠실,L,completed,20250418HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250418&gameId=20250418HTOB0
2025-04-18,2025,삼성,롯데,home,1,8,대구,L,completed,20250418LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250418&gameId=20250418LTSS0
2025-04-19,2025,KIA,두산,away,8,4,잠실,W,completed,20250419HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250419&gameId=20250419HTOB0
2025-04-19,2025,삼성,롯데,home,10,3,대구,W,completed,20250419LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250419&gameId=20250419LTSS0
2025-04-20,2025,KIA,두산,away,6,2,잠실,W,completed,20250420HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250420&gameId=20250420HTOB0
2025-04-20,2025,삼성,롯데,home,3,4,대구,L,completed,20250420LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250420&gameId=20250420LTSS0
2025-04-22,2025,KIA,삼성,away,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-22,2025,삼성,KIA,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-04-23,2025,KIA,삼성,away,2,7,대구,L,completed,20250423HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250423&gameId=20250423HTSS0
2025-04-23,2025,삼성,KIA,home,7,2,대구,W,completed,20250423HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250423&gameId=20250423HTSS0
2025-04-24,2025,KIA,삼성,away,5,17,대구,L,completed,20250424HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250424&gameId=20250424HTSS0
2025-04-24,2025,삼성,KIA,home,17,5,대구,W,completed,20250424HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250424&gameId=20250424HTSS0
2025-04-25,2025,KIA,LG,home,5,6,광주,L,completed,20250425LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250425&gameId=20250425LGHT0
2025-04-25,2025,삼성,NC,home,10,6,대구,W,completed,20250425NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250425&gameId=20250425NCSS0
2025-04-26,2025,KIA,LG,home,8,4,광주,W,completed,20250426LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250426&gameId=20250426LGHT0
2025-04-26,2025,삼성,NC,home,9,1,대구,W,completed,20250426NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250426&gameId=20250426NCSS0
2025-04-27,2025,KIA,LG,home,3,2,광주,W,completed,20250427LGHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250427&gameId=20250427LGHT0
2025-04-27,2025,삼성,NC,home,8,4,대구,W,completed,20250427NCSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250427&gameId=20250427NCSS0
2025-04-29,2025,KIA,NC,home,13,3,광주,W,completed,20250429NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250429&gameId=20250429NCHT0
2025-04-29,2025,삼성,SSG,away,3,1,문학,W,completed,20250429SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250429&gameId=20250429SSSK0
2025-04-30,2025,KIA,NC,home,0,7,광주,L,completed,20250430NCHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250430&gameId=20250430NCHT0
2025-04-30,2025,삼성,SSG,away,6,6,문학,D,completed,20250430SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250430&gameId=20250430SSSK0
2025-05-01,2025,KIA,NC,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-01,2025,삼성,SSG,away,1,4,문학,L,completed,20250501SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250501&gameId=20250501SSSK0
2025-05-02,2025,KIA,한화,home,2,3,광주,L,completed,20250502HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250502&gameId=20250502HHHT0
2025-05-02,2025,삼성,두산,home,6,2,대구,W,completed,20250502OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250502&gameId=20250502OBSS0
2025-05-03,2025,KIA,한화,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-03,2025,삼성,두산,home,1,6,대구,L,completed,20250503OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250503&gameId=20250503OBSS0
2025-05-04,2025,KIA,한화,home,1,3,광주,L,completed,20250504HHHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250504&gameId=20250504HHHT0
2025-05-04,2025,삼성,두산,home,6,11,대구,L,completed,20250504OBSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250504&gameId=20250504OBSS0
2025-05-05,2025,KIA,키움,away,13,1,고척,W,completed,20250505HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250505&gameId=20250505HTWO0
2025-05-05,2025,삼성,한화,away,1,3,대전,L,completed,20250505SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250505&gameId=20250505SSHH0
2025-05-06,2025,KIA,키움,away,5,3,고척,W,completed,20250506HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250506&gameId=20250506HTWO0
2025-05-06,2025,삼성,한화,away,1,3,대전,L,completed,20250506SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250506&gameId=20250506SSHH0
2025-05-07,2025,KIA,키움,away,10,11,고척,L,completed,20250507HTWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250507&gameId=20250507HTWO0
2025-05-07,2025,삼성,한화,away,6,10,대전,L,completed,20250507SSHH0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250507&gameId=20250507SSHH0
2025-05-09,2025,KIA,SSG,away,,,문학,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-09,2025,삼성,LG,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-10,2025,KIA,SSG,away,,,문학,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-10,2025,KIA,SSG,away,5,4,문학,W,completed,20250510HTSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250510&gameId=20250510HTSK0
2025-05-10,2025,삼성,LG,home,4,5,대구,L,completed,20250510LGSS1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250510&gameId=20250510LGSS1
2025-05-10,2025,삼성,LG,home,1,4,대구,L,completed,20250510LGSS2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250510&gameId=20250510LGSS2
2025-05-11,2025,KIA,SSG,away,4,8,문학,L,completed,20250511HTSK1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250511&gameId=20250511HTSK1
2025-05-11,2025,KIA,SSG,away,1,5,문학,L,completed,20250511HTSK2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250511&gameId=20250511HTSK2
2025-05-11,2025,삼성,LG,home,4,7,대구,L,completed,20250511LGSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250511&gameId=20250511LGSS0
2025-05-13,2025,삼성,KT,home,5,3,포항,W,completed,20250513KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250513&gameId=20250513KTSS0
2025-05-13,2025,KIA,롯데,home,4,1,광주,W,completed,20250513LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250513&gameId=20250513LTHT0
2025-05-14,2025,삼성,KT,home,2,3,포항,L,completed,20250514KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250514&gameId=20250514KTSS0
2025-05-14,2025,KIA,롯데,home,0,4,광주,L,completed,20250514LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250514&gameId=20250514LTHT0
2025-05-15,2025,삼성,KT,home,13,0,포항,W,completed,20250515KTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250515&gameId=20250515KTSS0
2025-05-15,2025,KIA,롯데,home,7,6,광주,W,completed,20250515LTHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250515&gameId=20250515LTHT0
2025-05-16,2025,KIA,두산,home,,,광주,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-16,2025,삼성,롯데,away,,,사직,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-17,2025,KIA,두산,home,5,2,광주,W,completed,20250517OBHT1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517OBHT1
2025-05-17,2025,KIA,두산,home,4,1,광주,W,completed,20250517OBHT2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517OBHT2
2025-05-17,2025,삼성,롯데,away,5,7,사직,L,completed,20250517SSLT1,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517SSLT1
2025-05-17,2025,삼성,롯데,away,7,8,사직,L,completed,20250517SSLT2,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250517&gameId=20250517SSLT2
2025-05-18,2025,KIA,두산,home,5,4,광주,W,completed,20250518OBHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250518&gameId=20250518OBHT0
2025-05-18,2025,삼성,롯데,away,3,6,사직,L,completed,20250518SSLT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250518&gameId=20250518SSLT0
2025-05-20,2025,KIA,KT,away,3,5,수원,L,completed,20250520HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250520&gameId=20250520HTKT0
2025-05-20,2025,삼성,키움,away,6,3,고척,W,completed,20250520SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250520&gameId=20250520SSWO0
2025-05-21,2025,KIA,KT,away,1,3,수원,L,completed,20250521HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250521&gameId=20250521HTKT0
2025-05-21,2025,삼성,키움,away,6,1,고척,W,completed,20250521SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250521&gameId=20250521SSWO0
2025-05-22,2025,KIA,KT,away,8,3,수원,W,completed,20250522HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250522&gameId=20250522HTKT0
2025-05-22,2025,삼성,키움,away,2,0,고척,W,completed,20250522SSWO0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250522&gameId=20250522SSWO0
2025-05-23,2025,KIA,삼성,away,7,6,대구,W,completed,20250523HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250523&gameId=20250523HTSS0
2025-05-23,2025,삼성,KIA,home,6,7,대구,L,completed,20250523HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250523&gameId=20250523HTSS0
2025-05-24,2025,KIA,삼성,away,4,8,대구,L,completed,20250524HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250524&gameId=20250524HTSS0
2025-05-24,2025,삼성,KIA,home,8,4,대구,W,completed,20250524HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250524&gameId=20250524HTSS0
2025-05-25,2025,KIA,삼성,away,2,3,대구,L,completed,20250525HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250525&gameId=20250525HTSS0
2025-05-25,2025,삼성,KIA,home,3,2,대구,W,completed,20250525HTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250525&gameId=20250525HTSS0
2025-05-27,2025,삼성,롯데,home,7,3,대구,W,completed,20250527LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250527&gameId=20250527LTSS0
2025-05-27,2025,KIA,키움,home,7,5,광주,W,completed,20250527WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250527&gameId=20250527WOHT0
2025-05-28,2025,삼성,롯데,home,,,대구,,not_completed,,https://www.koreabaseball.com/Schedule/Schedule.aspx
2025-05-28,2025,KIA,키움,home,13,7,광주,W,completed,20250528WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250528&gameId=20250528WOHT0
2025-05-29,2025,삼성,롯데,home,9,3,대구,W,completed,20250529LTSS0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250529&gameId=20250529LTSS0
2025-05-29,2025,KIA,키움,home,3,3,광주,D,completed,20250529WOHT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250529&gameId=20250529WOHT0
2025-05-30,2025,KIA,KT,away,1,3,수원,L,completed,20250530HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250530&gameId=20250530HTKT0
2025-05-30,2025,삼성,LG,away,4,3,잠실,W,completed,20250530SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250530&gameId=20250530SSLG0
2025-05-31,2025,KIA,KT,away,1,5,수원,L,completed,20250531HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250531&gameId=20250531HTKT0
2025-05-31,2025,삼성,LG,away,4,2,잠실,W,completed,20250531SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250531&gameId=20250531SSLG0
2025-06-01,2025,KIA,KT,away,5,3,수원,W,completed,20250601HTKT0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250601&gameId=20250601HTKT0
2025-06-01,2025,삼성,LG,away,6,4,잠실,W,completed,20250601SSLG0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250601&gameId=20250601SSLG0
2025-06-03,2025,KIA,두산,away,11,3,잠실,W,completed,20250603HTOB0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250603&gameId=20250603HTOB0
2025-06-03,2025,삼성,SSG,away,4,6,문학,L,completed,20250603SSSK0,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20250603&gameId=20250603SSSK0
